idtransaccion,idcliente,horatransaccion,monto,canal,geolocalizacion,dispositivo_confianza,monto_promedio,ataque,estatus
101523,150,2026-03-19 05:02:04,192.92,ATM,CDMX,True,167.65,0,APROBADA
101524,1,2026-03-30 01:55:25,93.37,APP,CDMX,False,18.65,1,NO_APROBADA
101525,7,2026-03-24 08:46:41,117.62,APP,MTY,True,91.7,0,APROBADA
101661,150,2026-03-25 01:39:04,714.11,APP,OTRA,NO,167.65,1,NO_APROBADA
101527,7,2026-03-25 13:17:47,106.28,WEB,CDMX,True,91.7,0,APROBADA
101528,7,2026-03-22 09:17:00,109.43,SUCURSAL,CDMX,True,91.7,0,APROBADA
101529,8,2026-03-09 14:38:50,168.81,ATM,CDMX,True,160.64,0,APROBADA
101530,7,2026-03-03 19:18:46,89.73,SUCURSAL,CDMX,True,91.7,0,APROBADA
101531,9,2026-03-16 02:00:21,158.21,ATM,CDMX,True,210.6,0,APROBADA
101532,9,2026-03-07 02:44:10,242.28,SUCURSAL,CDMX,False,210.6,0,APROBADA
101533,1,2026-03-23 12:35:22,18.43,APP,CDMX,False,18.65,0,APROBADA
101534,8,2026-03-25 10:28:43,120.01,SUCURSAL,CDMX,True,160.64,0,APROBADA
101535,8,2026-03-19 13:26:48,171.96,APP,CDMX,True,160.64,0,APROBADA
101536,7,2026-03-13 17:08:24,129.53,APP,CDMX,True,91.7,0,APROBADA
101537,150,2026-03-10 00:55:10,124.6,SUCURSAL,CDMX,NO,167.65,0,APROBADA
101538,150,2026-03-09 03:49:23,161.98,APP,CDMX,True,167.65,0,APROBADA
101539,8,2026-03-17 17:34:25,130.77,WEB,MTY,True,160.64,0,APROBADA
101540,9,2026-03-06 20:25:18,195.68,APP,CDMX,True,210.6,0,APROBADA
101541,7,2026-03-22 03:24:37,71.74,SUCURSAL,MTY,True,91.7,0,APROBADA
101542,7,2026-03-05 19:39:32,126.73,APP,CDMX,True,91.7,0,APROBADA
101543,8,2026-03-20 07:10:36,107.04,SUCURSAL,CDMX,True,160.64,0,APROBADA
101544,150,2026-03-29 04:35:32,170.08,WEB,GDL,True,167.65,0,APROBADA
101545,7,2026-03-06 15:59:45,123.67,WEB,CDMX,True,91.7,0,APROBADA
101546,7,2026-03-19 14:29:15,100.01,SUCURSAL,GDL,True,91.7,0,APROBADA
101547,1,2026-03-30 13:53:21,14.84,WEB,CDMX,False,18.65,0,APROBADA
101548,1,2026-03-06 01:05:44,96.57,WEB,OTRA,False,18.65,1,NO_APROBADA
101549,150,2026-03-04 22:28:30,179.01,APP,CDMX,True,167.65,0,APROBADA
101550,1,2026-03-16 12:45:59,15.75,SUCURSAL,CDMX,False,18.65,0,APROBADA
101551,8,2026-03-25 18:48:50,164.09,APP,CDMX,True,160.64,0,APROBADA
101552,7,2026-03-30 07:50:30,111.62,WEB,CDMX,True,91.7,0,APROBADA
101553,9,2026-03-29 01:48:15,179.68,ATM,CDMX,True,210.6,0,APROBADA
101554,9,2026-03-23 22:36:17,174.61,APP,CDMX,True,210.6,0,APROBADA
101555,7,2026-03-29 11:36:23,104.06,ATM,CDMX,True,91.7,0,APROBADA
101556,8,2026-03-16 22:28:43,116.57,ATM,CDMX,True,160.64,0,APROBADA
101557,150,2026-03-10 04:16:40,132.27,WEB,CDMX,True,167.65,0,APROBADA
101558,150,2026-03-01 02:23:46,192.52,SUCURSAL,CDMX,True,167.65,0,APROBADA
101559,7,2026-03-19 16:20:33,108.9,ATM,CDMX,True,91.7,0,APROBADA
101560,150,2026-03-16 00:30:57,135.81,SUCURSAL,CDMX,True,167.65,0,APROBADA
101561,8,2026-03-07 07:09:17,146.34,APP,CDMX,True,160.64,0,APROBADA
101562,1,2026-03-30 14:54:52,14.39,WEB,CDMX,False,18.65,0,APROBADA
101563,1,2026-03-10 01:46:58,68.79,APP,CDMX,False,18.65,1,NO_APROBADA
101564,7,2026-03-09 23:11:44,80.65,WEB,CDMX,True,91.7,0,APROBADA
101565,150,2026-03-09 02:05:47,186.55,WEB,CDMX,True,167.65,0,APROBADA
101566,7,2026-03-17 09:03:13,98.64,WEB,CDMX,True,91.7,0,APROBADA
101567,1,2026-03-23 15:03:20,15.0,APP,CDMX,False,18.65,0,APROBADA
101568,7,2026-03-04 17:37:13,95.79,SUCURSAL,CDMX,False,91.7,0,APROBADA
101569,1,2026-03-30 12:49:41,23.07,WEB,CDMX,False,18.65,0,APROBADA
101570,1,2026-03-09 15:26:38,20.09,ATM,CDMX,False,18.65,0,APROBADA
101571,150,2026-03-10 02:16:55,150.28,WEB,CDMX,True,167.65,0,APROBADA
101572,9,2026-03-04 20:31:00,159.58,ATM,OTRA,True,210.6,0,APROBADA
101573,1,2026-03-10 22:10:22,69.61,APP,MTY,False,18.65,1,NO_APROBADA
101574,7,2026-03-07 03:48:14,115.99,WEB,CDMX,True,91.7,0,APROBADA
101575,9,2026-03-04 22:59:39,158.77,WEB,CDMX,True,210.6,0,APROBADA
101576,9,2026-03-26 20:54:10,196.85,WEB,CDMX,True,210.6,0,APROBADA
101577,150,2026-03-26 04:49:46,189.09,ATM,CDMX,True,167.65,0,APROBADA
101578,8,2026-03-12 04:19:21,143.28,ATM,MTY,True,160.64,0,APROBADA
101579,9,2026-03-25 00:00:48,217.5,SUCURSAL,CDMX,True,210.6,0,APROBADA
101580,7,2026-03-15 08:01:52,87.69,WEB,CDMX,True,91.7,0,APROBADA
101581,8,2026-03-01 10:27:50,122.95,  sucursal  ,CDMX,True,160.64,0,APROBADA
101582,7,2026-03-20 16:28:54,89.53,ATM,CDMX,True,91.7,0,APROBADA
101583,9,2026-03-24 03:30:02,198.44,SUCURSAL,CDMX,True,210.6,0,APROBADA
101584,8,2026-03-20 18:24:03,153.41,APP,CDMX,True,160.64,0,APROBADA
101585,9,2026-03-30 22:07:30,233.03,WEB,GDL,True,210.6,0,APROBADA
101586,9,2026-03-27 20:55:09,192.59,ATM,CDMX,True,210.6,0,APROBADA
101587,8,2026-03-19 17:48:42,167.06,ATM,CDMX,True,160.64,0,APROBADA
101588,7,2026-03-25 02:55:50,96.75,ATM,MTY,True,91.7,0,APROBADA
101589,7,2026-03-06 10:29:14,128.29,SUCURSAL,CDMX,True,91.7,0,APROBADA
101590,8,2026-03-09 19:47:59,143.46,APP,CDMX,True,160.64,0,APROBADA
101591,9,2026-03-26 18:53:33,207.89,APP,OTRA,True,210.6,0,APROBADA
101592,1,2026-03-23 15:51:20,14.81,SUCURSAL,CDMX,False,18.65,0,APROBADA
101593,1,2026-03-23 09:35:49,24.16,APP,CDMX,False,18.65,0,APROBADA
101594,1,2026-03-23 12:39:41,19.17,WEB,CDMX,False,18.65,0,APROBADA
101595,8,2026-03-15 14:56:56,163.31,WEB,CDMX,True,160.64,0,APROBADA
101596,8,2026-03-15 16:49:44,105.57,SUCURSAL,MTY,True,160.64,0,APROBADA
101597,9,2026-03-01 18:14:20,210.13,SUCURSAL,CDMX,True,210.6,0,APROBADA
101598,8,2026-03-18 14:41:42,136.92,WEB,CDMX,True,160.64,0,APROBADA
101599,150,2026-03-05 01:49:09,153.01,WEB,CDMX,True,167.65,0,APROBADA
101600,1,2026-03-30 10:34:22,16.76,APP,CDMX,False,18.65,0,APROBADA
101601,7,2026-03-07 09:10:27,116.34,ATM,CDMX,True,91.7,0,APROBADA
101602,1,2026-03-09 12:07:53,24.25,SUCURSAL,CDMX,False,18.65,0,APROBADA
101603,7,2026-03-13 01:28:28,105.41,SUCURSAL,CDMX,True,91.7,0,APROBADA
101604,1,2026-03-09 10:32:58,25.29,APP,CDMX,False,18.65,0,APROBADA
101605,150,2026-03-12 03:26:12,127.98,WEB,OTRA,True,167.65,0,APROBADA
101606,1,2026-03-16 09:00:24,18.26,SUCURSAL,CDMX,False,18.65,0,APROBADA
101607,8,2026-03-27 02:27:54,163.54,ATM,CDMX,True,160.64,0,APROBADA
101608,9,2026-03-29 01:01:17,161.28,ATM,CDMX,True,210.6,0,APROBADA
101609,1,2026-03-09 13:09:08,23.63,SUCURSAL,CDMX,False,18.65,0,APROBADA
101610,8,2026-03-12 19:26:52,151.67,WEB,CDMX,True,160.64,0,APROBADA
101611,7,2026-03-24 21:11:23,82.24,APP,CDMX,False,91.7,0,APROBADA
101612,9,2026-03-21 23:58:53,143.1,ATM,CDMX,False,210.6,0,APROBADA
101613,1,2026-03-24 00:35:45,70.1,WEB,OTRA,True,18.65,1,NO_APROBADA
101614,150,2026-03-06 00:06:00,110.97,ATM,GDL,True,167.65,0,APROBADA
101615,9,2026-03-15 00:54:57,216.42,SUCURSAL,CDMX,True,210.6,0,APROBADA
101616,8,2026-03-16 15:57:57,137.9,ATM,CDMX,True,160.64,0,APROBADA
101617,150,2026-03-22 23:30:31,177.49,WEB,CDMX,True,167.65,0,APROBADA
101618,7,2026-03-08 21:05:47,106.9,APP,CDMX,True,91.7,0,APROBADA
101619,7,2026-03-08 08:11:46,110.1,ATM,CDMX,True,91.7,0,APROBADA
101620,150,2026-03-17 02:48:57,118.07,WEB,CDMX,True,167.65,0,APROBADA
101621,1,2026-03-30 15:24:40,14.17,APP,CDMX,False,18.65,0,APROBADA
101622,1,2026-03-30 15:15:10,19.81,SUCURSAL,CDMX,False,18.65,0,APROBADA
101623,8,2026-03-07 20:55:52,160.92,SUCURSAL,CDMX,True,160.64,0,APROBADA
101624,150,2026-03-15 23:47:17,127.98,ATM,CDMX,True,167.65,0,APROBADA
101625,9,2026-03-25 02:29:42,202.29,APP,CDMX,True,210.6,0,APROBADA
101626,1,2026-03-20 05:08:56,49.76,WEB,CDMX,False,18.65,1,NO_APROBADA
101627,1,2026-03-17 04:06:34,65.33,APP,GDL,False,18.65,1,NO_APROBADA
101628,1,2026-03-30 13:11:25,23.31,WEB,CDMX,False,18.65,0,APROBADA
101629,7,2026-03-24 23:22:33,72.82,WEB,CDMX,True,91.7,0,APROBADA
101630,150,2026-03-12 01:44:33,119.91,WEB,CDMX,True,167.65,0,APROBADA
101631,150,2026-03-11 02:52:11,457.84,WEB,OTRA,False,167.65,1,NO_APROBADA
101632,9,2026-03-10 00:57:33,226.59,SUCURSAL,MTY,True,210.6,0,APROBADA
101633,8,2026-03-01 02:16:45,158.46,ATM,CDMX,True,160.64,0,APROBADA
101634,1,2026-03-02 15:26:08,25.67,WEB,CDMX,False,18.65,0,APROBADA
101635,7,2026-03-13 05:41:26,91.02,SUCURSAL,CDMX,True,91.7,0,APROBADA
101636,7,2026-03-09 04:57:25,110.34,APP,CDMX,True,91.7,0,APROBADA
101637,7,2026-03-15 04:43:17,88.67,ATM,CDMX,True,91.7,0,APROBADA
101638,1,2026-03-30 14:38:30,15.5,WEB,CDMX,False,18.65,0,APROBADA
101639,150,2026-03-15 00:04:56,185.2,ATM,GDL,True,167.65,0,APROBADA
101640,1,2026-03-27 05:40:01,71.88,APP,GDL,False,18.65,1,NO_APROBADA
101641,8,2026-03-08 16:06:05,149.51,,CDMX,True,160.64,0,APROBADA
101642,9,2026-03-14 18:40:06,170.2,ATM,OTRA,True,210.6,0,APROBADA
101643,150,2026-03-18 01:47:48,908.57,APP,OTRA,False,167.65,1,NO_APROBADA
101644,9,2026-03-08 03:31:14,233.71,SUCURSAL,CDMX,True,210.6,0,APROBADA
101645,9,2026-03-18 03:53:36,220.11,SUCURSAL,CDMX,True,210.6,0,APROBADA
101646,1,2026-03-23 09:37:53,23.17,APP,CDMX,False,18.65,0,APROBADA
101647,8,2026-03-19 21:45:57,136.26,SUCURSAL,OTRA,True,160.64,0,APROBADA
101648,9,2026-03-28 01:36:55,191.82,APP,OTRA,True,210.6,0,APROBADA
101649,1,2026-03-09 13:11:01,23.62,ATM,CDMX,False,18.65,0,APROBADA
101650,9,2026-03-28 22:22:52,173.2,ATM,CDMX,True,210.6,0,APROBADA
101651,1,2026-03-16 12:44:40,20.7,ATM,CDMX,False,18.65,0,APROBADA
101652,150,2026-03-21 03:47:25,149.99,ATM,CDMX,True,167.65,0,APROBADA
101653,1,2026-03-16 11:39:34,24.97,WEB,CDMX,False,18.65,0,APROBADA
101654,1,2026-03-23 12:20:39,16.43,SUCURSAL,CDMX,False,18.65,0,APROBADA
101655,9,2026-03-12 23:51:28,178.73,ATM,CDMX,True,210.6,0,APROBADA
101656,1,2026-03-09 13:19:58,18.78,ATM,CDMX,False,18.65,0,APROBADA
101657,1,2026-03-07 04:18:47,41.38,WEB,CDMX,False,18.65,1,NO_APROBADA
101658,9,2026-03-05 00:06:54,178.86,ATM,CDMX,True,210.6,0,APROBADA
101659,7,2026-03-15 01:15:35,99.67,WEB,CDMX,True,91.7,0,APROBADA
101660,7,2026-03-08 07:28:41,127.88,WEB,CDMX,True,91.7,0,APROBADA
101661,150,2026-03-16 05:26:35,157.28,WEB,CDMX,True,167.65,0,APROBADA
101662,150,2026-03-29 04:47:16,137.81,ATM,MTY,True,167.65,0,APROBADA
101663,7,2026-03-11 17:22:04,112.15,WEB,CDMX,True,91.7,0,APROBADA
101664,150,2026-03-19 00:06:58,179.37,SUCURSAL,CDMX,True,167.65,0,APROBADA
101665,7,2026-03-24 11:45:44,73.19,WEB,CDMX,True,91.7,0,APROBADA
101666,150,2026-03-26 03:44:40,828.11,WEB,GDL,False,167.65,1,NO_APROBADA
101667,1,2026-03-30 11:30:55,25.46,WEB,CDMX,False,18.65,0,APROBADA
101668,8,2026-03-19 08:57:46,168.38,APP,CDMX,True,160.64,0,APROBADA
101669,7,2026-03-13 06:42:28,89.83,ATM,CDMX,True,91.7,0,APROBADA
101587,150,2026-03-26 04:09:49,172.9,ATM,OTRA,True,167.65,0,APROBADA
101671,150,2026-03-04 23:39:04,127.39,SUCURSAL,CDMX,True,167.65,0,APROBADA
101672,150,2026-03-25 00:53:11,115.76,APP,CDMX,True,167.65,0,APROBADA
101673,1,2026-03-11 00:18:43,55.84,WEB,MTY,False,18.65,1,NO_APROBADA
101674,8,2026-03-06 03:19:22,149.97,WEB,CDMX,True,160.64,0,APROBADA
101675,7,2026-03-09 12:12:14,97.1,ATM,OTRA,True,91.7,0,APROBADA
101676,1,2026-03-25 05:12:53,92.66,APP,MTY,False,18.65,1,NO_APROBADA
101677,1,2026-03-23 09:00:20,20.82,SUCURSAL,CDMX,False,18.65,0,APROBADA
101678,8,2026-03-28 02:11:12,136.07,SUCURSAL,CDMX,True,160.64,0,APROBADA
101679,7,2026-03-20 11:36:11,80.65,SUCURSAL,CDMX,True,91.7,0,APROBADA
101680,7,2026-03-27 14:01:39,88.7,APP,GDL,True,91.7,0,APROBADA
101681,8,2026-03-04 11:43:11,118.97,WEB,MTY,True,160.64,0,APROBADA
101682,150,2026-03-30 03:29:59,165.18,SUCURSAL,CDMX,True,167.65,0,APROBADA
101683,1,2026-03-27 04:21:46,88.77,WEB,OTRA,False,18.65,1,NO_APROBADA
101684,8,2026-03-02 15:51:53,133.85,APP,GDL,True,160.64,0,APROBADA
101685,150,2026-03-19 04:48:34,173.72,WEB,CDMX,True,167.65,0,APROBADA
101686,8,2026-03-21 13:25:27,114.39,SUCURSAL,CDMX,False,160.64,0,APROBADA
101687,150,2026-03-16 04:19:31,152.48,ATM,CDMX,True,167.65,0,APROBADA
101688,1,2026-03-09 09:19:57,20.41,WEB,CDMX,False,18.65,0,APROBADA
101689,1,2026-03-26 04:48:18,83.58,APP,,True,18.65,1,NO_APROBADA
101690,150,2026-99-99 99:99:99,121.71,APP,GDL,True,167.65,0,APROBADA
101691,7,NA,106.78,WEB,CDMX,True,91.7,0,APROBADA
101692,1,2026-03-19 23:18:31,76.57,WEB,GDL,False,18.65,1,NO_APROBADA
101693,8,2026-03-26 00:20:24,380.36,APP,CDMX,False,160.64,1,NO_APROBADA
101694,7,2026-03-20 21:16:56,124.13,SUCURSAL,CDMX,True,91.7,0,APROBADA
101695,8,2026-03-07 20:47:58,179.12,ATM,CDMX,False,160.64,0,APROBADA
101696,9,2026-03-09 21:52:49,223.1,SUCURSAL,CDMX,False,210.6,0,APROBADA
101697,1,2026-03-23 15:28:08,15.91,WEB,CDMX,False,18.65,0,APROBADA
101698,9,2026-03-03 20:34:20,225.8,WEB,MTY,True,210.6,0,APROBADA
101699,9,2026-03-10 02:18:18,238.75,ATM,CDMX,True,210.6,0,APROBADA
101700,7,2026-03-03 17:54:31,98.14,WEB,CDMX,True,91.7,0,APROBADA
101701,1,2026-03-09 10:02:53,23.68,SUCURSAL,CDMX,False,18.65,0,APROBADA
101702,7,2026-03-14 19:23:28,109.77,WEB,CDMX,True,91.7,0,APROBADA
101703,150,2026-03-18 00:10:08,809.55,WEB,MTY,False,167.65,1,NO_APROBADA
101704,8,2026-03-30 05:22:29,118.78,WEB,GDL,True,160.64,0,APROBADA
101705,8,2026-03-17 02:14:11,107.28,WEB,CDMX,True,160.64,0,APROBADA
101706,9,2026-03-03 21:38:33,255.7,ATM,CDMX,True,210.6,0,APROBADA
101707,1,2026-03-09 14:04:26,25.19,APP,CDMX,False,18.65,0,APROBADA
101708,8,2026-03-24 00:50:41,735.05,APP,CDMX,False,160.64,1,NO_APROBADA
101709,9,2026-03-25 03:07:54,205.47,WEB,CDMX,False,210.6,0,APROBADA
101710,1,2026-03-23 15:58:30,19.4,SUCURSAL,CDMX,False,18.65,0,APROBADA
101711,7,2026-03-22 15:39:16,125.17,ATM,OTRA,True,91.7,0,APROBADA
101712,7,2026-03-15 17:56:23,80.46,WEB,CDMX,True,91.7,0,APROBADA
101713,9,2026-03-09 20:23:47,145.11,APP,CDMX,True,210.6,0,APROBADA
101714,9,2026-03-23 02:54:14,164.97,SUCURSAL,CDMX,True,210.6,0,APROBADA
101715,9,2026-03-14 00:29:46,183.63,SUCURSAL,CDMX,True,210.6,0,APROBADA
101716,8,2026-03-22 12:08:46,156.15,WEB,CDMX,True,160.64,0,APROBADA
101717,150,2026-03-12 05:35:55,140.35,SUCURSAL,CDMX,True,167.65,0,APROBADA
101718,9,2026-03-04 02:41:28,163.93,ATM,OTRA,True,210.6,0,APROBADA
101719,8,2026-03-18 05:42:24,167.46,SUCURSAL,CDMX,True,160.64,0,APROBADA
101720,9,2026-03-19 20:17:47,236.1,WEB,CDMX,True,210.6,0,APROBADA
101721,7,2026-03-14 10:29:15,106.62,WEB,CDMX,True,91.7,0,APROBADA
101722,150,2026-03-13 23:24:30,543.96,WEB,GDL,True,167.65,1,NO_APROBADA
101723,1,2026-03-16 15:05:20,16.56,ATM,CDMX,False,18.65,0,APROBADA
101724,1,2026-03-16 13:58:20,17.48,SUCURSAL,CDMX,False,18.65,0,APROBADA
101725,1,2026-03-30 13:10:57,24.92,WEB,CDMX,False,18.65,0,APROBADA
101726,9,2026-03-06 02:35:40,241.76,SUCURSAL,CDMX,True,210.6,0,APROBADA
101727,7,2026-03-04 21:09:58,122.81,SUCURSAL,CDMX,False,91.7,0,APROBADA
101728,9,2026-03-13 01:10:49,183.49,APP,CDMX,True,210.6,0,APROBADA
101729,9,2026-03-19 03:11:28,246.27,APP,OTRA,True,210.6,0,APROBADA
101730,1,2026-03-30 11:04:11,25.0,WEB,CDMX,False,18.65,0,APROBADA
101731,1,2026-03-30 15:42:12,23.44,ATM,CDMX,False,18.65,0,APROBADA
101732,8,2026-03-20 15:01:39,122.28,SUCURSAL,MTY,True,160.64,0,APROBADA
101733,8,2026-03-17 00:31:20,132.6,WEB,CDMX,True,160.64,0,APROBADA
101734,9,2026-03-14 23:02:17,143.76,SUCURSAL,CDMX,True,210.6,0,APROBADA
101735,150,2026-03-01 22:19:24,167.58,WEB,MTY,True,167.65,0,APROBADA
101736,8,2026-03-23 12:21:23,189.86,SUCURSAL,CDMX,True,160.64,0,APROBADA
101737,8,2026-03-18 06:31:18,165.46,ATM,CDMX,True,160.64,0,APROBADA
101738,8,2026-03-28 16:57:07,120.94,APP,GDL,True,160.64,0,APROBADA
101739,1,2026-03-10 22:19:10,50.28,WEB,GDL,False,18.65,1,NO_APROBADA
101740,8,2026-03-28 19:04:09,164.84,SUCURSAL,CDMX,True,160.64,0,APROBADA
101741,150,2026-03-04 22:45:08,169.64,WEB,GDL,True,167.65,0,APROBADA
101742,1,2026-03-02 12:50:43,18.64,WEB,CDMX,False,18.65,0,APROBADA
101743,150,2026-03-07 05:52:12,130.93,SUCURSAL,CDMX,True,167.65,0,APROBADA
101744,150,2026-03-28 22:28:11,128.69,APP,CDMX,True,167.65,0,APROBADA
101745,150,2026-03-19 01:44:07,173.07,APP,CDMX,True,167.65,0,APROBADA
101746,7,2026-03-06 12:40:53,87.12,ATM,CDMX,True,91.7,0,APROBADA
101747,9,2026-03-09 23:47:15,170.2,APP,CDMX,True,210.6,0,APROBADA
101748,7,2026-03-03 01:04:31,119.06,ATM,GDL,True,91.7,0,APROBADA
101749,1,2026-03-23 15:57:45,15.06,SUCURSAL,CDMX,False,18.65,0,APROBADA
101750,150,2026-03-25 03:44:43,133.72,APP,CDMX,True,167.65,0,APROBADA
101751,8,2026-03-24 15:23:31,194.92,ATM,CDMX,True,160.64,0,APROBADA
101752,7,2026-03-08 18:10:02,89.46,ATM,CDMX,True,91.7,0,APROBADA
101753,9,2026-03-15 01:28:09,253.96,WEB,CDMX,True,210.6,0,APROBADA
101754,7,2026-03-26 10:24:55,117.48,WEB,CDMX,False,91.7,0,APROBADA
101755,7,2026-03-05 18:11:13,86.25,APP,CDMX,True,91.7,0,APROBADA
101756,7,2026-03-01 15:25:10,81.4,ATM,OTRA,True,91.7,0,APROBADA
101757,150,2026-03-24 05:27:27,136.8,WEB,CDMX,True,167.65,0,APROBADA
101758,1,2026-03-09 11:45:30,19.93,ATM,CDMX,False,18.65,0,APROBADA
101759,7,2026-03-14 15:00:19,107.11,WEB,CDMX,True,91.7,0,APROBADA
101760,150,2026-03-04 00:33:18,182.77,ATM,CDMX,True,167.65,0,APROBADA
101761,8,2026-03-19 15:04:01,190.01,SUCURSAL,CDMX,True,160.64,0,APROBADA
101762,7,2026-03-30 10:40:58,104.63,SUCURSAL,CDMX,True,91.7,0,APROBADA
101763,8,2026-03-23 06:57:08,187.02,ATM,CDMX,True,160.64,0,APROBADA
101764,150,2026-03-20 01:52:52,106.75,WEB,CDMX,True,167.65,0,APROBADA
101765,150,2026-03-29 23:24:48,149.18,WEB,CDMX,True,167.65,0,APROBADA
101766,150,2026-03-29 02:04:28,129.86,SUCURSAL,CDMX,True,167.65,0,APROBADA
101767,7,2026-03-12 01:30:15,119.49,WEB,CDMX,True,91.7,0,APROBADA
101768,9,2026-03-18 20:50:17,245.99,ATM,CDMX,True,210.6,0,APROBADA
101769,7,2026-03-27 20:12:59,123.09,APP,CDMX,True,91.7,0,APROBADA
101770,150,2026-03-26 02:15:50,105.98,SUCURSAL,CDMX,True,167.65,0,APROBADA
101771,8,2026-03-07 04:18:01,112.08,APP,CDMX,True,160.64,0,APROBADA
101772,9,2026-03-25 20:28:40,231.02,SUCURSAL,CDMX,True,210.6,0,APROBADA
101773,1,2026-03-30 11:29:17,15.95,WEB,CDMX,False,18.65,0,APROBADA
101774,7,2026-03-11 00:07:03,88.92,ATM,CDMX,True,91.7,0,APROBADA
101775,9,2026-03-18 18:40:27,240.33,ATM,CDMX,True,210.6,0,APROBADA
101776,1,2026-03-08 05:21:34,92.71,WEB,MTY,False,18.65,1,NO_APROBADA
101777,9,2026-03-03 19:08:09,168.2,APP,CDMX,True,210.6,0,APROBADA
101778,8,2026-03-12 10:05:26,154.06,ATM,CDMX,True,160.64,0,APROBADA
101779,150,2026-03-14 04:44:09,173.65,APP,MTY,True,167.65,0,APROBADA
101780,8,2026-03-08 07:03:41,125.3,APP,CDMX,True,160.64,0,APROBADA
101781,1,2026-03-22 01:30:24,77.38,APP,OTRA,False,18.65,1,NO_APROBADA
101782,9,2026-03-01 02:48:18,189.79,SUCURSAL,CDMX,True,210.6,0,APROBADA
101783,1,2026-03-02 10:37:02,18.19,WEB,CDMX,False,18.65,0,APROBADA
101784,1,2026-03-23 11:32:57,14.09,WEB,CDMX,False,18.65,0,APROBADA
101785,150,2026-03-10 02:35:23,159.69,SUCURSAL,CDMX,True,167.65,0,APROBADA
101786,8,2026-03-07 10:57:16,107.59,SUCURSAL,CDMX,True,160.64,0,APROBADA
101787,150,2026-03-21 04:13:11,171.85,APP,CDMX,True,167.65,0,APROBADA
101788,7,2026-03-07 18:47:47,105.6,,OTRA,True,91.7,0,APROBADA
101659,8,2026-03-12 14:03:41,127.71,WEB,CDMX,True,160.64,0,APROBADA
101790,150,2026-03-01 02:00:13,169.79,WEB,GDL,True,167.65,0,APROBADA
101791,8,2026-03-15 12:38:48,130.68,WEB,MTY,True,160.64,0,APROBADA
101792,7,2026-03-03 19:06:56,70.67,APP,OTRA,True,91.7,0,APROBADA
101793,8,2026-03-30 00:19:28,113.75,SUCURSAL,CDMX,True,160.64,0,APROBADA
101794,8,2026-03-07 20:12:27,107.02,ATM,CDMX,True,160.64,0,APROBADA
101795,1,2026-03-30 09:19:09,25.8,ATM,CDMX,False,18.65,0,APROBADA
101796,7,2026-03-04 20:47:43,76.76,APP,MTY,True,91.7,0,APROBADA
101797,7,2026-03-15 18:44:35,98.78,ATM,CDMX,True,91.7,0,APROBADA
101798,7,2026-03-07 02:25:43,119.83,SUCURSAL,CDMX,True,91.7,0,APROBADA
101799,9,2026-03-06 18:36:57,245.17,APP,CDMX,True,210.6,0,APROBADA
101800,8,2026-03-24 15:12:51,183.48,ATM,CDMX,True,160.64,0,APROBADA
101801,7,2026-03-23 14:51:00,112.18,APP,MTY,True,91.7,0,APROBADA
101802,7,2026-03-23 23:03:18,119.24,ATM,CDMX,True,91.7,0,APROBADA
101803,150,2026-03-06 03:42:57,133.86,ATM,CDMX,True,167.65,0,APROBADA
101804,8,2026-03-14 05:37:25,131.32,ATM,CDMX,True,160.64,0,APROBADA
101805,9,2026-03-22 02:26:23,156.52,SUCURSAL,CDMX,True,210.6,0,APROBADA
101806,8,2026-03-21 14:28:48,182.37,WEB,MTY,True,160.64,0,APROBADA
101807,7,2026-03-20 10:34:40,118.98,WEB,OTRA,True,91.7,0,APROBADA
101808,7,2026-03-27 22:25:05,101.17,SUCURSAL,OTRA,True,91.7,0,APROBADA
101809,150,2026-03-01 02:59:35,175.9,WEB,CDMX,True,167.65,0,APROBADA
101810,9,2026-03-04 23:46:53,218.83,ATM,CDMX,True,210.6,0,APROBADA
101811,9,2026-03-08 03:22:47,167.1,SUCURSAL,CDMX,True,210.6,0,APROBADA
101812,9,2026-03-05 21:45:00,223.39,APP,CDMX,True,210.6,0,APROBADA
101813,8,2026-03-08 12:19:52,178.3,WEB,CDMX,True,160.64,0,APROBADA
101814,1,2026-03-02 09:18:07,14.86,WEB,CDMX,False,18.65,0,APROBADA
101815,8,2026-03-15 03:27:22,135.89,SUCURSAL,CDMX,True,160.64,0,APROBADA
101816,8,2026-03-07 09:27:39,166.12,SUCURSAL,CDMX,True,160.64,0,APROBADA
101817,1,2026-03-16 11:22:01,18.61,ATM,CDMX,False,18.65,0,APROBADA
101818,150,2026-03-25 23:27:44,107.46 MXN,ATM,OTRA,True,167.65,0,APROBADA
101819,1,2026-03-16 15:57:05,16.94,SUCURSAL,CDMX,False,18.65,0,APROBADA
101820,1,2026-03-16 12:47:21,17.87,WEB,CDMX,False,18.65,0,APROBADA
101821,150,2026-03-25 05:13:39,158.41,SUCURSAL,CDMX,True,167.65,0,APROBADA
101822,1,2026-03-30 13:28:04,18.66,WEB,CDMX,False,18.65,0,APROBADA
101823,150,2026-03-21 22:16:37,186.2,APP,CDMX,True,167.65,0,APROBADA
101824,8,2026-03-28 05:02:18,192.17,ATM,CDMX,True,160.64,0,APROBADA
101825,1,2026-03-09 12:31:15,21.85,APP,CDMX,False,18.65,0,APROBADA
101826,7,2026-03-25 12:02:19,105.01,WEB,CDMX,True,91.7,0,APROBADA
